geo_name,geo_id,pop_2016,adult_obesity_2017,poverty_rate_2016,high_school_graduation_2017,unemployment_2017,violent_crime_2017,age,median_property_value_2016
"Polk County, MO",05000US29167,10225,0.294,0.17584339578218,0.91,0.052,380.75,35.4,120200
"Pulaski County, MO",05000US29169,25081,0.284,0.145895821408128,0.917,0.058,320.61,35.4,89300
"Putnam County, MO",05000US29171,22921,0.319,0.187304890738814,,0.04,0,35.4,125700
"Ralls County, MO",05000US29173,6530,0.326,0.125768696687165,0.875,0.042,81.31,35.4,82200
"Randolph County, MO",05000US29175,13936,0.33,0.176434489107088,0.882,0.059,154.78,35.4,82300
"Ray County, MO",05000US29177,379856,0.348,0.160516277831988,0.919,0.054,261.81,35.4,192900
"Reynolds County, MO",05000US29179,9444,0.326,0.196403218173213,,0.07,281.99,35.4,78100
"Ripley County, MO",05000US29181,17937,0.343,0.23927178153446,0.879,0.079,297.95,35.5,136500
"St. Charles County, MO",05000US29183,66230,0.25,0.061157109161343,0.903,0.039,129.55,35.5,106100
"St. Clair County, MO",05000US29185,1000560,0.286,0.223968565815324,,0.069,316.31,35.5,176000
"Ste. Genevieve County, MO",05000US29186,23214,0.301,0.144730149759819,0.925,0.053,315.75,35.5,92800
"St. Francois County, MO",05000US29187,4396,0.328,0.168136062694231,0.91,0.061,258.63,35.5,80800
"St. Louis County, MO",05000US29189,4893,0.29,0.102680261708987,0.893,0.046,297.67,35.5,77200
"Saline County, MO",05000US29195,38994,0.376,0.171352809399717,0.871,0.047,149.35,35.5,99500
"Schuyler County, MO",05000US29197,8256,0.303,0.220803343394474,,0.059,99.31,35.5,90400
"Scotland County, MO",05000US29199,6148,0.312,0.164455674878922,,0.045,40.84,35.5,73100
"Scott County, MO",05000US29201,29788,0.365,0.195527507921129,0.953,0.053,1051.38,35.5,89700
"Shannon County, MO",05000US29203,31197,0.297,0.225548164572555,0.897,0.081,291.81,35.5,155500
"Shelby County, MO",05000US29205,6416,0.331,0.157421543681086,,0.047,75.14,35.5,78500
"Stoddard County, MO",05000US29207,53853,0.328,0.166695320290204,0.907,0.066,167.77,35.5,120100
"Stone County, MO",05000US29209,25690,0.332,0.134448595095014,0.918,0.078,444.44,35.5,103000
"Sullivan County, MO",05000US29211,20836,0.357,0.164446558832858,,0.059,204.4,35.5,93200
"Taney County, MO",05000US29213,33290,0.309,0.178051124351336,0.944,0.08,446.6,35.5,158900
"Texas County, MO",05000US29215,25002,0.326,0.261799900282533,0.951,0.066,114.62,35.5,80400
"Vernon County, MO",05000US29217,13341,0.303,0.174331124507997,0.877,0.05,456.86,35.5,69600
"Warren County, MO",05000US29219,37075,0.284,0.136421435059037,0.927,0.048,378.23,35.5,119500
"Washington County, MO",05000US29221,2061,0.336,0.198111209926735,0.934,0.066,222.67,35.5,58900
"Wayne County, MO",05000US29223,18378,0.361,0.22979797979798,0.936,0.058,176.25,35.5,89800
"Webster County, MO",05000US29225,316030,0.338,0.187430447362564,0.909,0.05,186.29,35.5,120900
"Worth County, MO",05000US29227,9317,0.302,0.130738522954092,,0.032,63.58,35.5,168000
"Wright County, MO",05000US29229,13214,0.314,0.252603589629958,0.961,0.062,234.4,35.5,96500
"St. Louis city, MO",05000US29510,6609,0.338,0.267199874743943,0.72,0.061,1702.75,35.5,86000
"Beaverhead County, MT",05000US30001,5692,0.242,0.169858076143275,0.909,0.034,110.42,35.5,192400
"Big Horn County, MT",05000US30003,10340,0.388,0.277970011534025,0.655,0.066,212.38,35.5,217700
"Blaine County, MT",05000US30005,1295,0.356,0.285626346568175,,0.049,177.57,35.5,86400
"Broadwater County, MT",05000US30007,82049,0.304,0.083421891604676,,0.05,346.12,35.5,165800
"Carbon County, MT",05000US30009,5837,0.24,0.108002729310849,,0.036,195.26,35.5,121900
"Carter County, MT",05000US30011,11980,0.25,0.126883425852498,,0.033,0,35.5,145100
"Cascade County, MT",05000US30013,1787,0.282,0.146537680759881,0.855,0.04,246.99,35.5,119300
"Chouteau County, MT",05000US30015,9431,0.262,0.217964279521415,,0.029,102.86,35.5,158900
"Custer County, MT",05000US30017,9176,0.306,0.112145467200278,0.925,0.033,186.71,35.5,122700
"Daniels County, MT",05000US30019,2913,0.255,0.047835990888383,,0.026,92.73,35.5,151700
"Dawson County, MT",05000US30021,11429,0.309,0.15280420911228,0.867,0.031,228.13,35.5,119700
"Deer Lodge County, MT",05000US30023,94696,0.259,0.208041958041958,0.925,0.039,318.24,35.5,236800
"Fallon County, MT",05000US30025,97958,0.277,0.069390630503699,,0.023,97.85,35.5,285200
"Fergus County, MT",05000US30027,1061,0.26,0.140147805182085,0.879,0.041,341.7,35.5,117900
"Flathead County, MT",05000US30029,13695,0.231,0.137678447307919,0.869,0.057,275.09,35.5,100600
"Gallatin County, MT",05000US30031,730,0.155,0.134639208004659,0.874,0.03,186.89,35.5,94200
"Garfield County, MT",05000US30033,3212,0.259,0.066918001885014,,0.027,25.8,35.5,216000
"Glacier County, MT",05000US30035,16529,0.342,0.333333333333333,0.688,0.09,248.6,35.5,131300
"Golden Valley County, MT",05000US30037,11601,0.244,0.163013698630137,,0.042,312.99,35.5,247900
"Granite County, MT",05000US30039,1981,0.29,0.144486692015209,,0.061,42.61,35.5,136500
"Hill County, MT",05000US30041,29311,0.334,0.220378111936108,0.662,0.042,472.43,35.5,226300
"Jefferson County, MT",05000US30043,65989,0.275,0.08547834490029,,0.04,191.42,35.6,212600
"Judith Basin County, MT",05000US30045,2292,0.288,0.125694093891974,,0.035,165.32,35.6,104100
"Lake County, MT",05000US30047,19268,0.277,0.214369602763385,0.882,0.049,437.79,35.6,173900
"Lewis and Clark County, MT",05000US30049,1678,0.243,0.120716921454929,0.85,0.033,320.92,35.6,138500
"Liberty County, MT",05000US30051,7810,0.265,0.154288240495137,,0.026,,35.6,240300
"Lincoln County, MT",05000US30053,1960,0.288,0.178965046709352,0.896,0.1,202.82,35.6,122200
"McCone County, MT",05000US30055,4223,0.238,0.10862818125388,,0.021,19.5,35.6,166800
"Madison County, MT",05000US30057,113101,0.217,0.112861570247934,,0.036,107.58,35.6,243700
"Meagher County, MT",05000US30059,4778,0.239,0.152612519399897,,0.035,120.21,35.6,148800
"Mineral County, MT",05000US30061,15843,0.277,0.208393285371703,,0.082,47.21,35.6,222500
"Missoula County, MT",05000US30063,445,0.222,0.160643994145508,0.898,0.039,292.62,35.6,83000
"Musselshell County, MT",05000US30065,4150,0.275,0.169871794871795,,0.042,346.9,35.6,118500
"Park County, MT",05000US30067,6166,0.226,0.121075378161942,0.92,0.048,193.8,35.6,116600
"Petroleum County, MT",05000US30069,1648,0.246,0.155056179775281,,0.051,,35.6,108700
"Phillips County, MT",05000US30071,6928,0.29,0.162545899632803,,0.05,199.19,35.6,136600
"Pondera County, MT",05000US30073,1414,0.294,0.201907267346268,,0.045,106.76,35.6,80600
"Powder River County, MT",05000US30075,41130,0.273,0.077114427860697,,0.025,,35.6,238100
"Powell County, MT",05000US30077,11392,0.28,0.104855469488003,,0.045,305.58,35.6,203700
"Prairie County, MT",05000US30079,11230,0.262,0.183189655172414,,0.041,114.32,35.6,117000
"Ravalli County, MT",05000US30081,9348,0.233,0.175477652469604,0.905,0.052,184.32,35.6,113200
"Richland County, MT",05000US30083,11375,0.307,0.086203866432338,0.827,0.032,229.67,35.6,183100
"Roosevelt County, MT",05000US30085,3645,0.369,0.268968029875216,0.703,0.052,541.21,35.6,144300
"Rosebud County, MT",05000US30087,34560,0.356,0.196915390463778,,0.053,143.56,35.6,133700
"Sanders County, MT",05000US30089,9342,0.268,0.22296753420982,,0.082,174.58,35.6,213100
"Sheridan County, MT",05000US30091,3634,0.298,0.110058512120368,,0.025,522.55,35.6,217300
"Silver Bow County, MT",05000US30093,6067,0.255,0.194377724401744,0.83,0.043,287.72,35.6,147900
"Stillwater County, MT",05000US30095,5114,0.218,0.072768434670117,,0.037,229.74,35.6,129600
"Sweet Grass County, MT",05000US30097,846,0.243,0.118380925977266,,0.028,118.66,35.6,81400
"Teton County, MT",05000US30099,7576,0.267,0.105642055918299,,0.038,82.06,35.6,143000
"Toole County, MT",05000US30101,2109,0.265,0.1686230248307,,0.034,346.55,35.6,89700
"Treasure County, MT",05000US30103,1143,0.256,0.191489361702128,,0.05,,35.6,109600
"Valley County, MT",05000US30105,155344,0.292,0.095796281325788,0.88,0.031,131.34,35.6,201500
"Wheatland County, MT",05000US30107,31536,0.253,0.175903614457831,,0.054,93.98,35.6,110600
"Wibaux County, MT",05000US30109,6421,0.266,0.131554737810488,,0.033,0,35.6,78400
"Yellowstone County, MT",05000US30111,437,0.251,0.104164051609664,0.836,0.033,318.3,35.6,102300
"Adams County, NE",05000US31001,793,0.33,0.111552443786186,0.907,0.031,203.74,35.6,129200
"Antelope County, NE",05000US31003,580,0.276,0.118242175150174,,0.025,60.32,35.6,106500
"Arthur County, NE",05000US31005,5353,0.297,0.080091533180778,,0.044,0,35.6,104400
"Banner County, NE",05000US31007,11279,0.335,0.119798234552333,,0.034,,35.6,99500
"Blaine County, NE",05000US31009,2006,0.291,0.162068965517241,,0.044,,35.6,56200
"Boone County, NE",05000US31011,3022,0.316,0.075047619047619,0.912,0.025,,35.6,80100
"Box Butte County, NE",05000US31013,48402,0.339,0.139652677279305,0.878,0.031,207.21,35.6,155900
"Boyd County, NE",05000US31015,6594,0.342,0.125127161749746,,0.026,,35.6,90500
"Brown County, NE",05000US31017,8205,0.302,0.173207036535859,,0.037,0,35.6,108200
"Buffalo County, NE",05000US31019,25463,0.301,0.136247739011049,0.89,0.024,156.16,35.6,160900
"Burt County, NE",05000US31021,8657,0.31,0.099938214396046,,0.036,105.72,35.6,110500
"Butler County, NE",05000US31023,4061,0.32,0.086994508237644,,0.028,54.23,35.6,95900
"Cass County, NE",05000US31025,5781,0.354,0.070292887029289,0.934,0.033,94.82,35.6,122300
"Cedar County, NE",05000US31027,10090,0.283,0.10385476836025,,0.024,30.5,35.6,114300
"Chase County, NE",05000US31029,6313,0.306,0.098223350253807,,0.019,156.24,35.6,82100
"Cherry County, NE",05000US31031,10499,0.262,0.080435546188971,,0.023,190.08,35.6,93100
"Cheyenne County, NE",05000US31033,9055,0.315,0.100120627261761,0.908,0.022,202.02,35.6,109200
"Clay County, NE",05000US31035,10784,0.329,0.099161560786843,,0.029,,35.6,93000
"Colfax County, NE",05000US31037,20697,0.315,0.119520748100526,0.905,0.026,,35.6,108400
"Cuming County, NE",05000US31039,9082,0.297,0.124267027514659,0.914,0.026,14.66,35.7,104200
"Custer County, NE",05000US31041,23924,0.32,0.108648495708762,0.879,0.022,89.32,35.7,95600
"Dakota County, NE",05000US31043,1932,0.358,0.160048899755501,0.836,0.035,130.05,35.7,72900
"Dawes County, NE",05000US31045,5809,0.273,0.159839155566725,0.462,0.026,123.6,35.7,86200
"Dawson County, NE",05000US31047,36679,0.338,0.152404030098202,0.923,0.032,143.84,35.7,114700
"Deuel County, NE",05000US31049,543253,0.301,0.10459587955626,,0.025,67.52,35.7,149300
"Dixon County, NE",05000US31051,1823,0.315,0.118525021949078,,0.033,58.83,35.7,70700
"Dodge County, NE",05000US31053,5676,0.327,0.117729659898335,0.885,0.033,141.11,35.7,75000
"Douglas County, NE",05000US31055,3076,0.278,0.141959600370418,0.852,0.033,484.88,35.7,60400
"Dundy County, NE",05000US31057,2599,0.353,0.084736251402918,,0.021,,35.7,95000
"Fillmore County, NE",05000US31059,4850,0.334,0.101305387019673,,0.029,,35.7,62500
"Franklin County, NE",05000US31061,21778,0.367,0.130797464130797,,0.024,21.13,35.7,108000
"Frontier County, NE",05000US31063,1930,0.355,0.109840751327072,,0.025,,35.7,83100
"Furnas County, NE",05000US31065,1968,0.339,0.156203762418093,,0.027,,35.7,92400
"Gage County, NE",05000US31067,1977,0.341,0.104439252336449,0.891,0.036,362.79,35.7,113000
"Garden County, NE",05000US31069,647,0.326,0.116080937167199,,0.024,,35.7,52500
"Garfield County, NE",05000US31071,2447,0.284,0.072840790842872,,0.024,,35.7,65600
"Gosper County, NE",05000US31073,61105,0.344,0.057821373257615,,0.025,50.24,35.7,128200
"Grant County, NE",05000US31075,9118,0.283,0.165861513687601,,0.023,,35.7,123200
"Greeley County, NE",05000US31077,3465,0.324,0.087370600414079,,0.031,,35.7,84400
"Hall County, NE",05000US31079,1013,0.339,0.148270400933567,0.892,0.039,254.09,35.7,80500
"Hamilton County, NE",05000US31081,2866,0.325,0.089942946638327,0.954,0.029,80.74,35.7,59000
"Harlan County, NE",05000US31083,10360,0.321,0.158804570758863,,0.022,,35.7,96900
"Hayes County, NE",05000US31085,669,0.332,0.078973346495558,,0.024,,35.7,77900
"Hitchcock County, NE",05000US31087,6365,0.359,0.161775232641374,,0.032,81.03,35.7,115100
"Holt County, NE",05000US31089,7354,0.302,0.09744094488189,,0.024,47.86,35.7,76900
"Hooker County, NE",05000US31091,5167,0.266,0.162246489859594,,0.041,0,35.7,80900
"Howard County, NE",05000US31093,6548,0.294,0.095125414103171,,0.036,,35.7,119000
"Jefferson County, NE",05000US31095,8103,0.362,0.117223222945822,0.886,0.027,,35.7,104600
"Johnson County, NE",05000US31097,736,0.303,0.125092890760466,,0.033,64.48,35.7,79000
"Kearney County, NE",05000US31099,3713,0.311,0.068778140040366,,0.022,121.82,35.7,83000
"Keith County, NE",05000US31101,8551,0.275,0.127890986373297,0.92,0.026,77.13,35.7,84500
"Keya Paha County, NE",05000US31103,301707,0.296,0.104761904761905,,0.022,0,35.7,157000
"Kimball County, NE",05000US31105,35777,0.314,0.103344298245614,,0.036,326.26,35.7,119600
"Knox County, NE",05000US31107,830,0.316,0.125060357315307,,0.032,31.07,35.7,116500
"Lancaster County, NE",05000US31109,542,0.26,0.142500563346103,0.83,0.026,343.44,35.7,119500
"Lincoln County, NE",05000US31111,425,0.317,0.120423201536829,0.857,0.029,195.26,35.7,147900
"Logan County, NE",05000US31113,35125,0.311,0.118306351183064,,0.028,,35.7,121900
"Loup County, NE",05000US31115,7793,0.307,0.099630996309963,,0.034,,35.7,88300
"McPherson County, NE",05000US31117,4843,0.305,0.183529411764706,,0.019,,35.7,84700
"Madison County, NE",05000US31119,3607,0.326,0.149041852809781,0.892,0.027,107.81,35.7,81600
"Merrick County, NE",05000US31121,7101,0.326,0.100053149083178,,0.037,,35.8,109200
"Morrill County, NE",05000US31123,4352,0.302,0.123472668810289,,0.029,13.48,35.8,56700
"Nance County, NE",05000US31125,15890,0.298,0.124216524216524,,0.025,79.66,35.8,124100
"Nemaha County, NE",05000US31127,2695,0.355,0.108408088794283,,0.037,98.85,35.8,65900
"Nuckolls County, NE",05000US31129,2911,0.335,0.127730294396961,,0.025,,35.8,99400
"Otoe County, NE",05000US31131,9236,0.339,0.107746705239473,0.901,0.033,37.72,35.8,114300
"Pawnee County, NE",05000US31133,7179,0.298,0.202484004516372,,0.026,24.32,35.8,96900
"Perkins County, NE",05000US31135,32703,0.245,0.067595818815331,,0.018,68.13,35.8,131200
"Phelps County, NE",05000US31137,5242,0.334,0.082598504297355,,0.024,86.56,35.8,102300
"Pierce County, NE",05000US31139,10884,0.341,0.065723674810687,0.914,0.025,86.12,35.8,88400
"Platte County, NE",05000US31141,8149,0.293,0.087280087186673,0.881,0.03,76.27,35.8,71300
"Polk County, NE",05000US31143,1407,0.295,0.081433859341516,,0.025,0,35.8,67100
"Red Willow County, NE",05000US31145,14356,0.319,0.117793050782742,0.907,0.026,96.69,35.8,99100
"Richardson County, NE",05000US31147,172460,0.367,0.180100125156446,,0.032,47.49,35.8,167600
"Rock County, NE",05000US31149,20946,0.303,0.104212860310421,,0.026,47.28,35.8,155700
"Saline County, NE",05000US31151,36599,0.33,0.119239154950756,0.866,0.029,105.42,35.8,111200
"Sarpy County, NE",05000US31153,17113,0.306,0.062181303947284,0.936,0.028,63.87,35.8,154200
"Saunders County, NE",05000US31155,5259,0.286,0.091824386465947,0.957,0.03,44.55,35.8,78900
"Scotts Bluff County, NE",05000US31157,3090,0.339,0.134521971079601,0.897,0.034,124.17,35.8,84900
"Seward County, NE",05000US31159,1274,0.294,0.090276003066701,0.939,0.029,57.36,35.8,97500
"Sheridan County, NE",05000US31161,6022,0.302,0.168083462132921,,0.027,180.59,35.8,111200
"Sherman County, NE",05000US31163,5163,0.331,0.132804757185332,,0.029,32.19,35.8,68900
"Sioux County, NE",05000US31165,675,0.323,0.10989010989011,,0.025,,35.8,103700
"Stanton County, NE",05000US31167,6989,0.343,0.095063375583723,,0.026,16.27,35.8,75600
"Thayer County, NE",05000US31169,4240,0.302,0.120287253141831,,0.024,103.19,35.8,89900
"Thomas County, NE",05000US31171,20338,0.328,0.096296296296296,,0.03,,35.8,178000
"Thurston County, NE",05000US31173,9414,0.418,0.31493317838466,,0.053,29.49,35.8,129100
"Valley County, NE",05000US31175,3665,0.323,0.127940470475276,,0.028,,35.8,77900
"Washington County, NE",05000US31177,805,0.315,0.091833158079215,0.935,0.03,74.1,35.8,100500
"Wayne County, NE",05000US31179,13842,0.296,0.121175030599755,0.928,0.026,,35.8,120800
"Webster County, NE",05000US31181,24148,0.329,0.103672316384181,,0.036,80.6,35.8,157800
"Wheeler County, NE",05000US31183,2070153,0.281,0.050931677018634,,0.025,0,35.8,186700
"York County, NE",05000US31185,47426,0.336,0.094090382387022,0.95,0.029,28.85,35.8,282500
"Churchill County, NV",05000US32001,52029,0.255,0.162585493540488,0.67,0.07,186.62,35.8,197500
"Clark County, NV",05000US32003,1069,0.278,0.150285504587156,0.72,0.068,705.88,35.8,77900
"Douglas County, NV",05000US32005,1730,0.214,0.109327217125382,0.91,0.068,138.46,35.8,93800
"Elko County, NV",05000US32007,17091,0.303,0.105393591694962,0.8,0.052,371.4,35.8,165100
"Esmeralda County, NV",05000US32009,5907,0.255,0.11875589066918,,0.046,206.87,35.8,128200
"Eureka County, NV",05000US32011,5155,0.272,0.107826086956522,,0.06,358.66,35.8,130700
"Humboldt County, NV",05000US32013,51897,0.257,0.118537425060842,0.83,0.059,334.92,35.8,143200
"Lander County, NV",05000US32015,4519,0.304,0.129335383563984,0.775,0.065,674.41,35.8,85200
"Lincoln County, NV",05000US32017,43198,0.259,0.127109591967528,0.725,0.062,43.52,35.8,109100
"Lyon County, NV",05000US32019,6690,0.298,0.152614955335517,0.75,0.094,272.84,35.8,105100
"Mineral County, NV",05000US32021,3941,0.28,0.21203244704822,,0.105,193.42,35.8,192700
"Nye County, NV",05000US32023,439914,0.315,0.172352306320679,0.69,0.087,366.43,35.8,236900
"Pershing County, NV",05000US32027,9893,0.311,0.16423982869379,,0.068,840.79,35.8,127100
"Storey County, NV",05000US32029,54412,0.269,0.072356687898089,,0.073,953.99,35.8,199500
"Washoe County, NV",05000US32031,60392,0.218,0.149644208375142,0.751,0.062,372.43,35.8,219200
"White Pine County, NV",05000US32033,47416,0.287,0.127537616431813,0.825,0.054,337.97,35.8,227300
"Carson City County, NV",05000US32510,76320,0.246,0.166711153479504,0.653,0.073,256.95,35.8,187300
"Belknap County, NH",05000US33001,32219,0.313,0.103154951403979,0.85,0.033,220.35,35.8,122000
"Carroll County, NH",05000US33003,89164,0.252,0.100689625723253,0.949,0.036,209.16,35.8,214100
"Cheshire County, NH",05000US33005,404948,0.274,0.109200944833466,0.897,0.032,199.59,35.8,248500
"Coos County, NH",05000US33007,147715,0.305,0.133491859044222,0.887,0.047,174.55,35.8,225200
"Grafton County, NH",05000US33009,300365,0.253,0.117393991541137,0.943,0.029,186.51,35.8,288300
"Hillsborough County, NH",05000US33011,125913,0.285,0.086345543610415,0.87,0.036,274.66,35.8,214000
"Merrimack County, NH",05000US33013,43051,0.295,0.086042674333789,0.851,0.031,157.37,35.8,171800
"Rockingham County, NH",05000US33015,274026,0.261,0.051184222899902,0.908,0.036,125.93,35.8,222200
"Strafford County, NH",05000US33017,930310,0.291,0.10133895426733,0.866,0.031,233.21,35.8,443400
"Sullivan County, NH",05000US33019,450236,0.288,0.090096903805247,0.868,0.029,193.63,35.8,245000
"Atlantic County, NJ",05000US34001,511145,0.276,0.154549384694509,0.891,0.094,428.79,35.8,193500
"Bergen County, NJ",05000US34003,95404,0.215,0.07518132100017,0.945,0.046,88.92,35.8,296100
"Burlington County, NJ",05000US34005,155744,0.28,0.064922761545819,0.926,0.052,158.93,35.8,161900
"Camden County, NJ",05000US34007,792586,0.302,0.132655793501092,0.87,0.063,550.69,35.8,356300
"Cape May County, NJ",05000US34009,291286,0.279,0.10411968125094,0.872,0.109,253.7,35.8,213200
"Cumberland County, NJ",05000US34011,668526,0.345,0.184982094897046,0.823,0.087,532.96,35.8,341300
"Essex County, NJ",05000US34013,125708,0.287,0.171875686843378,0.833,0.067,681.23,35.8,389500
"Gloucester County, NJ",05000US34015,371101,0.303,0.081014801216424,0.917,0.059,130.96,35.8,277400
"Hudson County, NJ",05000US34017,831852,0.239,0.174082354879721,0.828,0.053,406.44,35.8,324500
"Hunterdon County, NJ",05000US34019,627532,0.223,0.045301764618655,0.959,0.041,40.35,35.8,387500
"Mercer County, NJ",05000US34021,498215,0.246,0.112062111484909,0.903,0.048,401.89,35.8,428900
"Middlesex County, NJ",05000US34023,586166,0.25,0.089350181629347,0.902,0.05,158.87,35.8,264200
"Monmouth County, NJ",05000US34025,507204,0.232,0.076176953082866,0.937,0.05,161.95,35.8,333400
"Morris County, NJ",05000US34027,64504,0.21,0.045817005051833,0.953,0.042,65.48,35.8,186200
"Ocean County, NJ",05000US34029,331686,0.281,0.111902972503693,0.907,0.06,97.81,35.8,404100
"Passaic County, NJ",05000US34031,144694,0.257,0.167828103360851,0.872,0.069,451.16,35.9,265600
"Salem County, NJ",05000US34033,550436,0.339,0.13765579715883,0.881,0.071,257.24,35.9,347500
"Somerset County, NJ",05000US34035,107095,0.226,0.0515741324825,0.934,0.044,66.05,35.9,254400
"Sussex County, NJ",05000US34037,674777,0.262,0.058308509079747,0.933,0.052,50.01,35.9,186500
"Union County, NJ",05000US34039,3547,0.247,0.107546899086484,0.897,0.059,362.61,35.9,161200
"Warren County, NJ",05000US34041,65610,0.288,0.079140038174101,0.918,0.052,75.1,35.9,102400
"Bernalillo County, NM",05000US35001,27373,0.215,0.18714407082409,0.62,0.059,774.75,35.9,86900
"Catron County, NM",05000US35003,12716,0.203,0.228660260033917,,0.08,84.15,35.9,110600
"Chaves County, NM",05000US35005,50544,0.292,0.222270933800964,0.683,0.064,580.03,35.9,125900
"Cibola County, NM",05000US35006,1977,0.312,0.273590064052492,0.67,0.079,606.78,35.9,70000
"Colfax County, NM",05000US35007,213825,0.22,0.214349995909351,0.732,0.061,210.4,35.9,137300
"Curry County, NM",05000US35009,56369,0.305,0.216415641280331,0.781,0.049,438.53,35.9,134100
"De Baca County, NM",05000US35011,28879,0.229,0.199589533093894,,0.05,402.31,35.9,135000
"Doña Ana County, NM",05000US35013,4469,0.236,0.276133385084983,0.768,0.074,320.39,35.9,84200
"Eddy County, NM",05000US35015,565,0.312,0.137218619190486,0.659,0.049,610.79,35.9,65800
"Grant County, NM",05000US35017,4531,0.218,0.215281216837637,0.879,0.066,709.65,35.9,77800
"Guadalupe County, NM",05000US35019,68930,0.273,0.141588296760711,,0.071,704.82,35.9,111400
"Harding County, NM",05000US35021,19726,0.229,0.143362831858407,,0.086,,35.9,170400
"Hidalgo County, NM",05000US35023,17895,0.229,0.243157656638769,,0.063,302.31,35.9,274200
"Lea County, NM",05000US35025,24627,0.338,0.158262695971795,0.817,0.062,537.35,35.9,85300
"Lincoln County, NM",05000US35027,74346,0.199,0.179675918826356,0.752,0.058,278.67,35.9,68000
"Los Alamos County, NM",05000US35028,4598,0.199,0.050789370189337,0.87,0.041,280.91,35.9,88000
"Luna County, NM",05000US35029,65333,0.243,0.294944746825004,0.66,0.176,731.9,35.9,105000
"McKinley County, NM",05000US35031,8555,0.351,0.380960776867574,0.67,0.097,730.2,35.9,72600
"Mora County, NM",05000US35033,39924,0.226,0.225315354501957,,0.097,107.53,35.9,159100
"Otero County, NM",05000US35035,19618,0.251,0.24847109566113,0.72,0.062,268.52,35.9,116400
"Quay County, NM",05000US35037,138117,0.32,0.192751235584843,0.649,0.072,381.17,35.9,176700
"Rio Arriba County, NM",05000US35039,122537,0.245,0.23408121545567,0.694,0.08,539.78,35.9,142500
"Roosevelt County, NM",05000US35041,28350,0.269,0.258620689655172,0.808,0.055,522.29,35.9,123100
"Sandoval County, NM",05000US35043,147320,0.238,0.144030879917109,0.801,0.067,236.06,35.9,274800
"San Juan County, NM",05000US35045,11442,0.317,0.205807391225196,0.718,0.07,566.27,35.9,89900
"San Miguel County, NM",05000US35047,17324,0.226,0.301179710468535,0.671,0.077,481.97,35.9,120200
"Santa Fe County, NM",05000US35049,32961,0.137,0.155543576666045,0.686,0.054,314.28,35.9,213800
"Sierra County, NM",05000US35051,15599,0.21,0.220999910562561,0.625,0.091,319.68,35.9,108800
"Socorro County, NM",05000US35053,4292,0.263,0.225281899109792,0.665,0.076,660.45,35.9,87600
"Taos County, NM",05000US35055,75993,0.174,0.218830137989987,0.641,0.093,433.49,35.9,133100
"Torrance County, NM",05000US35057,307891,0.261,0.311228283647671,0.699,0.09,307.89,35.9,211100
"Union County, NM",05000US35059,47700,0.27,0.169239250275634,,0.044,285.42,35.9,72100
"Valencia County, NM",05000US35061,1436785,0.266,0.232316264978766,0.746,0.075,758.62,35.9,363600
"Albany County, NY",05000US36001,197381,0.254,0.12923933362092,0.814,0.044,332.18,35.9,112300
"Allegany County, NY",05000US36003,78506,0.296,0.170709414328904,0.862,0.058,173.17,35.9,85100
"Bronx County, NY",05000US36005,78783,0.304,0.305292648108494,0.599,0.077,620.76,35.9,117800
"Broome County, NY",05000US36007,131748,0.273,0.174245580302302,0.833,0.06,285.83,35.9,85500
"Cattaraugus County, NY",05000US36009,87742,0.281,0.174626787077749,0.841,0.062,180.91,35.9,101800
"Cayuga County, NY",05000US36011,49286,0.306,0.113897232353572,0.813,0.054,193.98,35.9,93400
"Chautauqua County, NY",05000US36013,81505,0.296,0.193981102537409,0.832,0.061,231.79,35.9,127500
"Chemung County, NY",05000US36015,61860,0.291,0.15936105636102,0.728,0.059,201.58,35.9,222300
"Chenango County, NY",05000US36017,48713,0.303,0.153871512753946,0.839,0.056,124.77,35.9,111400
"Clinton County, NY",05000US36019,46480,0.303,0.161369292912808,0.851,0.059,129.42,35.9,135200
"Columbia County, NY",05000US36021,295905,0.25,0.12699340402438,0.828,0.041,142.33,35.9,274300
"Cortland County, NY",05000US36023,922129,0.268,0.137519379844961,0.829,0.059,115.89,35.9,134600
"Delaware County, NY",05000US36025,38598,0.279,0.158525241066364,0.829,0.06,141.95,35.9,144100
"Dutchess County, NY",05000US36027,51007,0.259,0.091533459378939,0.845,0.046,213.49,35.9,100900
"Erie County, NY",05000US36029,54297,0.267,0.147401950225391,0.82,0.054,447.72,36,108300
"Essex County, NY",05000US36031,59053,0.273,0.100725400077524,0.864,0.061,141.9,36,108700
"Franklin County, NY",05000US36033,48069,0.303,0.192304294044884,0.833,0.065,120.85,36,175900
"Fulton County, NY",05000US36035,4697,0.301,0.167002770500763,0.743,0.066,112.9,36,165500
"Genesee County, NY",05000US36037,63558,0.268,0.124533750451209,0.889,0.05,182.49,36,97300
"Greene County, NY",05000US36039,117966,0.279,0.129743452699091,0.86,0.057,223.31,36,144400
"Hamilton County, NY",05000US36041,2606852,0.261,0.112754555198285,,0.068,62.7,36,590500
"Herkimer County, NY",05000US36043,27107,0.296,0.140112885639151,0.809,0.063,213.12,36,122000
"Jefferson County, NY",05000US36045,64622,0.284,0.145780395607553,0.851,0.067,162.66,36,123000
"Kings County, NY",05000US36047,72089,0.227,0.227306949769605,0.688,0.059,620.91,36,128000
"Lewis County, NY",05000US36049,749236,0.337,0.140150241058415,0.88,0.071,102.77,36,140200
